interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
ff8487e5-df98-47f1-a750-e675a62cd53c	open	false_premise	slow-changing	03/10/2024, 22:56:06 PT	when did kim kardashian win a golden globes?	invalid question	[]	"[""ff8487e5-df98-47f1-a750-e675a62cd53c__p0.html"", ""ff8487e5-df98-47f1-a750-e675a62cd53c__p2.html"", ""ff8487e5-df98-47f1-a750-e675a62cd53c__p4.html""]"
c2985da3-2154-49f5-9345-2e416372c951	open	comparison	slow-changing	02/28/2024, 10:14:40 PT	which sports organization has a smaller membership, international tennis federation or international hockey federation?	international hockey federation	[]	"[""c2985da3-2154-49f5-9345-2e416372c951__p0.html"", ""c2985da3-2154-49f5-9345-2e416372c951__p1.html"", ""c2985da3-2154-49f5-9345-2e416372c951__p2.html"", ""c2985da3-2154-49f5-9345-2e416372c951__p3.html"", ""c2985da3-2154-49f5-9345-2e416372c951__p4.html""]"
494b4b89-2729-46ce-8d51-92d8f81371c3	open	false_premise	slow-changing	03/10/2024, 21:37:12 PT	what type of dog does taylor swift have?	invalid question	[]	"[""494b4b89-2729-46ce-8d51-92d8f81371c3__p0.html"", ""494b4b89-2729-46ce-8d51-92d8f81371c3__p1.html"", ""494b4b89-2729-46ce-8d51-92d8f81371c3__p2.html"", ""494b4b89-2729-46ce-8d51-92d8f81371c3__p3.html"", ""494b4b89-2729-46ce-8d51-92d8f81371c3__p4.html""]"
62f92c5d-d3ad-4935-8153-01e191712e84	music	comparison	slow-changing	03/13/2024, 09:44:52 PT	who has the most #1 albums on billboard 200, taylor swift or jay-z?	jay-z has the most #1 albums on billboard 200 than taylor swift, with 14 number one hits compared to taylor's 13..	[]	"[""62f92c5d-d3ad-4935-8153-01e191712e84__p0.html"", ""62f92c5d-d3ad-4935-8153-01e191712e84__p2.html"", ""62f92c5d-d3ad-4935-8153-01e191712e84__p3.html"", ""62f92c5d-d3ad-4935-8153-01e191712e84__p4.html""]"
f367af85-66c8-4636-89b4-f68bb6277004	music	simple_w_condition	static	03/13/2024, 09:49:35 PT	"what album did kings of leon release in 2013, which included the songs ""wait for me"" and ""family tree""?"	"kings of leon released the album ""mechanical bull"" in 2013, which included the songs ""wait for me"" and ""family tree""."	[]	"[""f367af85-66c8-4636-89b4-f68bb6277004__p0.html"", ""f367af85-66c8-4636-89b4-f68bb6277004__p2.html"", ""f367af85-66c8-4636-89b4-f68bb6277004__p4.html""]"
824bf968-0ed3-43f1-a4ca-b72017606ac2	sports	false_premise	fast-changing	03/27/2024, 19:37:52 PT	how many goals did lens score last week?	invalid question	[]	"[""824bf968-0ed3-43f1-a4ca-b72017606ac2__p0.html"", ""824bf968-0ed3-43f1-a4ca-b72017606ac2__p1.html"", ""824bf968-0ed3-43f1-a4ca-b72017606ac2__p2.html"", ""824bf968-0ed3-43f1-a4ca-b72017606ac2__p3.html"", ""824bf968-0ed3-43f1-a4ca-b72017606ac2__p4.html""]"
b13a9d35-1637-4798-8744-1cf43249cee7	sports	false_premise	slow-changing	03/10/2024, 23:18:19 PT	when did chris paul retire?	invalid question	[]	"[""b13a9d35-1637-4798-8744-1cf43249cee7__p0.html"", ""b13a9d35-1637-4798-8744-1cf43249cee7__p2.html"", ""b13a9d35-1637-4798-8744-1cf43249cee7__p3.html"", ""b13a9d35-1637-4798-8744-1cf43249cee7__p4.html""]"
8b413427-ad2b-4620-9ced-adfad54b1365	open	false_premise	slow-changing	03/13/2024, 08:34:20 PT	what is the name of ariana grande's upcoming album?	invalid question	[]	"[""8b413427-ad2b-4620-9ced-adfad54b1365__p0.html"", ""8b413427-ad2b-4620-9ced-adfad54b1365__p1.html"", ""8b413427-ad2b-4620-9ced-adfad54b1365__p2.html"", ""8b413427-ad2b-4620-9ced-adfad54b1365__p3.html"", ""8b413427-ad2b-4620-9ced-adfad54b1365__p4.html""]"
d3a7db2d-bacc-4478-bc76-08b7ea6997cf	movie	aggregation	slow-changing	03/19/2024, 23:04:26 PT	what is the name of the movie that has been honored with the most academy awards?	the lord of the rings: the return of the king	[]	"[""d3a7db2d-bacc-4478-bc76-08b7ea6997cf__p0.html"", ""d3a7db2d-bacc-4478-bc76-08b7ea6997cf__p1.html"", ""d3a7db2d-bacc-4478-bc76-08b7ea6997cf__p2.html"", ""d3a7db2d-bacc-4478-bc76-08b7ea6997cf__p3.html"", ""d3a7db2d-bacc-4478-bc76-08b7ea6997cf__p4.html""]"
6f6452ef-7e3d-4e3b-b789-d8800b980687	sports	comparison	static	03/15/2024, 17:00:53 PT	who had more wins in 2022: detroit pistons or denver nuggets?	denver nuggets	[]	"[""6f6452ef-7e3d-4e3b-b789-d8800b980687__p0.html"", ""6f6452ef-7e3d-4e3b-b789-d8800b980687__p1.html"", ""6f6452ef-7e3d-4e3b-b789-d8800b980687__p2.html"", ""6f6452ef-7e3d-4e3b-b789-d8800b980687__p3.html""]"
fca645aa-76d6-4dde-a948-de3c2c43ae33	sports	simple_w_condition	fast-changing	03/15/2024, 15:38:43 PT	what was the final win-loss result of cádiz's most recent match in esp-la liga?	w	[]	"[""fca645aa-76d6-4dde-a948-de3c2c43ae33__p0.html"", ""fca645aa-76d6-4dde-a948-de3c2c43ae33__p1.html"", ""fca645aa-76d6-4dde-a948-de3c2c43ae33__p2.html"", ""fca645aa-76d6-4dde-a948-de3c2c43ae33__p3.html"", ""fca645aa-76d6-4dde-a948-de3c2c43ae33__p4.html""]"
75e54c83-f11b-413e-aebc-909bf3d436da	movie	multi-hop	static	03/11/2024, 05:17:35 PT	who wrote the theme song for the movie ghostbusters (1984)?	ghostbusters was written by ray parker jr., as the theme song to the 1984 film ghostbusters.	[]	"[""75e54c83-f11b-413e-aebc-909bf3d436da__p0.html"", ""75e54c83-f11b-413e-aebc-909bf3d436da__p1.html"", ""75e54c83-f11b-413e-aebc-909bf3d436da__p2.html"", ""75e54c83-f11b-413e-aebc-909bf3d436da__p3.html"", ""75e54c83-f11b-413e-aebc-909bf3d436da__p4.html""]"
2a8d23b1-643b-4206-93b0-904c9392cf32	movie	simple_w_condition	static	03/13/2024, 10:20:15 PT	what was the first movie to feature a person who can control and manipulate the behavior of fire?	"the first movie to feature a person who can control and manipulate the behavior of fire was ""firestarter"" in 1984, which starred drew barrymore as a girl who develops the ability of pyrokinesis and a secret government agency seeks to use her for their own agenda."	[]	"[""2a8d23b1-643b-4206-93b0-904c9392cf32__p0.html"", ""2a8d23b1-643b-4206-93b0-904c9392cf32__p1.html"", ""2a8d23b1-643b-4206-93b0-904c9392cf32__p2.html"", ""2a8d23b1-643b-4206-93b0-904c9392cf32__p4.html""]"
49fc7d01-4647-44c5-bb0e-8ebb59eb01f4	open	simple_w_condition	slow-changing	03/13/2024, 08:17:11 PT	how many times has taylor swift won the billboard award for best country artist?	taylor swift has won the billboard award for best country artist two times, in 2013 and 2022.	[]	"[""49fc7d01-4647-44c5-bb0e-8ebb59eb01f4__p0.html"", ""49fc7d01-4647-44c5-bb0e-8ebb59eb01f4__p1.html"", ""49fc7d01-4647-44c5-bb0e-8ebb59eb01f4__p2.html"", ""49fc7d01-4647-44c5-bb0e-8ebb59eb01f4__p3.html"", ""49fc7d01-4647-44c5-bb0e-8ebb59eb01f4__p4.html""]"
ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4	movie	simple	static	03/19/2024, 23:47:09 PT	in 2001, who was praised for best actor at the oscars?	russell crowe	[]	"[""ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4__p0.html"", ""ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4__p1.html"", ""ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4__p2.html"", ""ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4__p3.html"", ""ce18f7dd-f5fb-4e36-91c4-442cb0afe7e4__p4.html""]"
b5cdaab3-9470-410c-98e4-4e6f6c4d6523	movie	set	static	03/13/2024, 10:22:53 PT	who were the actors that played 3 main characters in the hangover?	the actors that played 3 main characters in the hangover were ed helms, zach galifianakis, and bradley cooper.	[]	"[""b5cdaab3-9470-410c-98e4-4e6f6c4d6523__p0.html"", ""b5cdaab3-9470-410c-98e4-4e6f6c4d6523__p1.html"", ""b5cdaab3-9470-410c-98e4-4e6f6c4d6523__p2.html"", ""b5cdaab3-9470-410c-98e4-4e6f6c4d6523__p3.html"", ""b5cdaab3-9470-410c-98e4-4e6f6c4d6523__p4.html""]"
caa46ec9-6145-4726-9b87-be393481d258	music	simple	static	03/21/2024, 23:45:47 PT	when did after 7 start performing?	1988	[]	"[""caa46ec9-6145-4726-9b87-be393481d258__p0.html"", ""caa46ec9-6145-4726-9b87-be393481d258__p1.html"", ""caa46ec9-6145-4726-9b87-be393481d258__p2.html"", ""caa46ec9-6145-4726-9b87-be393481d258__p3.html"", ""caa46ec9-6145-4726-9b87-be393481d258__p4.html""]"
d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3	open	simple_w_condition	static	03/13/2024, 08:19:11 PT	how many children does tom hanks have with his wife, rita wilson?	tom hanks has four children total, two with rita wilson.	[]	"[""d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3__p0.html"", ""d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3__p1.html"", ""d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3__p2.html"", ""d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3__p3.html"", ""d32feb9a-e3f8-4c4b-bc31-83d8a2c441c3__p4.html""]"
a83450b2-fbb1-438e-8ad6-215232315500	music	post-processing	real-time	03/10/2024, 23:30:44 PT	how many more spotify streams does the weeknd have on his most played song compared to the second?	1.026 billion	[]	"[""a83450b2-fbb1-438e-8ad6-215232315500__p0.html"", ""a83450b2-fbb1-438e-8ad6-215232315500__p1.html"", ""a83450b2-fbb1-438e-8ad6-215232315500__p2.html"", ""a83450b2-fbb1-438e-8ad6-215232315500__p3.html"", ""a83450b2-fbb1-438e-8ad6-215232315500__p4.html""]"
463d8fb9-dfe6-4ff8-9366-0dbd62554a16	movie	simple	static	03/19/2024, 23:45:04 PT	when was a special evening with elton john released for public access?	1995-02-06	[]	"[""463d8fb9-dfe6-4ff8-9366-0dbd62554a16__p0.html"", ""463d8fb9-dfe6-4ff8-9366-0dbd62554a16__p1.html"", ""463d8fb9-dfe6-4ff8-9366-0dbd62554a16__p2.html"", ""463d8fb9-dfe6-4ff8-9366-0dbd62554a16__p3.html"", ""463d8fb9-dfe6-4ff8-9366-0dbd62554a16__p4.html""]"
085c41f2-1a18-4dbf-9f6f-f415a0ec7689	open	aggregation	slow-changing	03/13/2024, 08:23:19 PT	how many times has jennifer lawrence been named as one of the highest-paid actresses in the world by forbes?	jennifer lawrence has been named as one of the highest-paid actresses in the world by forbes twice, in 2015 and 2016.	[]	"[""085c41f2-1a18-4dbf-9f6f-f415a0ec7689__p0.html"", ""085c41f2-1a18-4dbf-9f6f-f415a0ec7689__p1.html"", ""085c41f2-1a18-4dbf-9f6f-f415a0ec7689__p2.html"", ""085c41f2-1a18-4dbf-9f6f-f415a0ec7689__p3.html"", ""085c41f2-1a18-4dbf-9f6f-f415a0ec7689__p4.html""]"
fe805429-30d9-475f-8f22-0acb5670a57c	open	aggregation	static	02/26/2024, 23:47:14 PT	how many different variations of retrievers exist?	there are six dog breeds that are considered retrievers.	[]	"[""fe805429-30d9-475f-8f22-0acb5670a57c__p0.html"", ""fe805429-30d9-475f-8f22-0acb5670a57c__p1.html"", ""fe805429-30d9-475f-8f22-0acb5670a57c__p2.html"", ""fe805429-30d9-475f-8f22-0acb5670a57c__p3.html"", ""fe805429-30d9-475f-8f22-0acb5670a57c__p4.html""]"
babbe8f0-11b0-49d1-870c-4c6eb2e663a6	open	false_premise	static	02/26/2024, 23:48:57 PT	why is canada generally considered the poorest country?	invalid question	[]	"[""babbe8f0-11b0-49d1-870c-4c6eb2e663a6__p0.html"", ""babbe8f0-11b0-49d1-870c-4c6eb2e663a6__p2.html"", ""babbe8f0-11b0-49d1-870c-4c6eb2e663a6__p3.html"", ""babbe8f0-11b0-49d1-870c-4c6eb2e663a6__p4.html""]"
cebd189b-cbe7-4329-b370-0bb77ff580a8	sports	comparison	static	03/10/2024, 23:13:37 PT	which player was selected higher in the nfl draft, cj stroud or anthony richardson?	cj stroud	[]	"[""cebd189b-cbe7-4329-b370-0bb77ff580a8__p0.html"", ""cebd189b-cbe7-4329-b370-0bb77ff580a8__p1.html"", ""cebd189b-cbe7-4329-b370-0bb77ff580a8__p2.html"", ""cebd189b-cbe7-4329-b370-0bb77ff580a8__p3.html"", ""cebd189b-cbe7-4329-b370-0bb77ff580a8__p4.html""]"
a629008d-b67d-4186-b00d-3f7e2f73e5ab	finance	simple_w_condition	static	03/13/2024, 08:48:30 PT	what was the total value of all mergers and acquisitions (m&a) in the healthcare sector in 2018?	the total value of all m&a in the healthcare sector in 2020 was $235.1 billion.	[]	"[""a629008d-b67d-4186-b00d-3f7e2f73e5ab__p0.html"", ""a629008d-b67d-4186-b00d-3f7e2f73e5ab__p1.html"", ""a629008d-b67d-4186-b00d-3f7e2f73e5ab__p2.html"", ""a629008d-b67d-4186-b00d-3f7e2f73e5ab__p3.html"", ""a629008d-b67d-4186-b00d-3f7e2f73e5ab__p4.html""]"
5fa70a0b-e51d-4410-9846-75dd1149aec8	movie	simple_w_condition	static	03/10/2024, 23:33:29 PT	"which actor portrayed james bond in ""casino royale""?"	daniel craig	[]	"[""5fa70a0b-e51d-4410-9846-75dd1149aec8__p1.html"", ""5fa70a0b-e51d-4410-9846-75dd1149aec8__p2.html"", ""5fa70a0b-e51d-4410-9846-75dd1149aec8__p3.html"", ""5fa70a0b-e51d-4410-9846-75dd1149aec8__p4.html""]"
f41d10e7-5c96-4083-b672-8a9f84b8641a	sports	set	slow-changing	03/13/2024, 09:25:36 PT	which female tennis players have won all four grand slam tournaments in a single calendar year?	maureen connolly, margaret court, and steffi graf have won all four grand slam tournaments in a single calendar year.	[]	"[""f41d10e7-5c96-4083-b672-8a9f84b8641a__p0.html"", ""f41d10e7-5c96-4083-b672-8a9f84b8641a__p1.html"", ""f41d10e7-5c96-4083-b672-8a9f84b8641a__p2.html"", ""f41d10e7-5c96-4083-b672-8a9f84b8641a__p3.html"", ""f41d10e7-5c96-4083-b672-8a9f84b8641a__p4.html""]"
55ea20e8-c0da-48be-8e02-d4d6bec6c27d	movie	multi-hop	static	03/19/2024, 23:14:14 PT	when forest whitaker won his/her first oscar best actor, which movie won the best picture?	the departed	[]	"[""55ea20e8-c0da-48be-8e02-d4d6bec6c27d__p0.html"", ""55ea20e8-c0da-48be-8e02-d4d6bec6c27d__p1.html"", ""55ea20e8-c0da-48be-8e02-d4d6bec6c27d__p2.html"", ""55ea20e8-c0da-48be-8e02-d4d6bec6c27d__p3.html"", ""55ea20e8-c0da-48be-8e02-d4d6bec6c27d__p4.html""]"
959e4644-d7e9-4063-a916-73107ca91015	movie	comparison	slow-changing	03/10/2024, 23:35:04 PT	which film received better critic ratings from rotten tomatoes, shutter island or the wolf of wall street?	the wolf of wall street	[]	"[""959e4644-d7e9-4063-a916-73107ca91015__p0.html"", ""959e4644-d7e9-4063-a916-73107ca91015__p1.html"", ""959e4644-d7e9-4063-a916-73107ca91015__p2.html"", ""959e4644-d7e9-4063-a916-73107ca91015__p3.html"", ""959e4644-d7e9-4063-a916-73107ca91015__p4.html""]"
13e98c1b-0893-43c7-b414-375ab0842ba8	movie	comparison	static	03/13/2024, 10:11:09 PT	which movie has a higher budget, poor things or bob marley one love?	the bob marley: one love had a higher budget, with a production budget of $70 million, while poor things had a production budget of $35 million.	[]	"[""13e98c1b-0893-43c7-b414-375ab0842ba8__p0.html"", ""13e98c1b-0893-43c7-b414-375ab0842ba8__p1.html"", ""13e98c1b-0893-43c7-b414-375ab0842ba8__p2.html"", ""13e98c1b-0893-43c7-b414-375ab0842ba8__p3.html"", ""13e98c1b-0893-43c7-b414-375ab0842ba8__p4.html""]"
89c96ad5-38e6-45ae-8b5f-f5f1a5f09add	finance	simple	real-time	02/28/2024, 07:49:44 PT	what's the latest stock price of oramed pharmaceuticals that's available?	$3.51	[]	"[""89c96ad5-38e6-45ae-8b5f-f5f1a5f09add__p0.html"", ""89c96ad5-38e6-45ae-8b5f-f5f1a5f09add__p1.html"", ""89c96ad5-38e6-45ae-8b5f-f5f1a5f09add__p2.html"", ""89c96ad5-38e6-45ae-8b5f-f5f1a5f09add__p3.html"", ""89c96ad5-38e6-45ae-8b5f-f5f1a5f09add__p4.html""]"
85e0c966-3661-4ea4-87cb-fe15ef8d3b40	finance	false_premise	static	03/13/2024, 09:03:41 PT	which five dow jones companies have been able to consistently report a profit margin of 60% or higher without having a significant amount of market share or pricing power?	invalid question	[]	"[""85e0c966-3661-4ea4-87cb-fe15ef8d3b40__p0.html"", ""85e0c966-3661-4ea4-87cb-fe15ef8d3b40__p1.html"", ""85e0c966-3661-4ea4-87cb-fe15ef8d3b40__p2.html"", ""85e0c966-3661-4ea4-87cb-fe15ef8d3b40__p3.html"", ""85e0c966-3661-4ea4-87cb-fe15ef8d3b40__p4.html""]"
1cb92ad8-f72d-4c7b-b990-1fbf4f497df0	finance	simple	slow-changing	02/28/2024, 07:44:35 PT	what's the current stock price-to-earnings ratio of motus gi holdings?	-0.06	[]	"[""1cb92ad8-f72d-4c7b-b990-1fbf4f497df0__p0.html"", ""1cb92ad8-f72d-4c7b-b990-1fbf4f497df0__p1.html"", ""1cb92ad8-f72d-4c7b-b990-1fbf4f497df0__p2.html"", ""1cb92ad8-f72d-4c7b-b990-1fbf4f497df0__p3.html"", ""1cb92ad8-f72d-4c7b-b990-1fbf4f497df0__p4.html""]"
7ce64475-a26d-4991-b716-e0c6a00c5fe7	finance	comparison	real-time	03/05/2024, 23:11:53 PT	which has performed better in the past week, bitcoin or ethereum?	bitcoin	[]	"[""7ce64475-a26d-4991-b716-e0c6a00c5fe7__p0.html"", ""7ce64475-a26d-4991-b716-e0c6a00c5fe7__p1.html"", ""7ce64475-a26d-4991-b716-e0c6a00c5fe7__p2.html"", ""7ce64475-a26d-4991-b716-e0c6a00c5fe7__p3.html"", ""7ce64475-a26d-4991-b716-e0c6a00c5fe7__p4.html""]"
e35f001a-b9f5-465e-b311-34789352d9fd	movie	aggregation	static	03/10/2024, 23:36:58 PT	how many films were nominated for best picture at the 2022 academy awards?	10	[]	"[""e35f001a-b9f5-465e-b311-34789352d9fd__p0.html"", ""e35f001a-b9f5-465e-b311-34789352d9fd__p1.html"", ""e35f001a-b9f5-465e-b311-34789352d9fd__p2.html"", ""e35f001a-b9f5-465e-b311-34789352d9fd__p3.html"", ""e35f001a-b9f5-465e-b311-34789352d9fd__p4.html""]"
1dbed424-c912-4075-a4a6-c360a0ff5b67	finance	simple	slow-changing	02/28/2024, 07:45:19 PT	can you tell me the current eps of lottery.com?	$0.61	[]	"[""1dbed424-c912-4075-a4a6-c360a0ff5b67__p0.html"", ""1dbed424-c912-4075-a4a6-c360a0ff5b67__p2.html"", ""1dbed424-c912-4075-a4a6-c360a0ff5b67__p3.html"", ""1dbed424-c912-4075-a4a6-c360a0ff5b67__p4.html""]"
d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d	sports	false_premise	fast-changing	03/27/2024, 19:29:01 PT	how many points did brest earn in their game yesterday?	invalid question	[]	"[""d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d__p0.html"", ""d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d__p1.html"", ""d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d__p2.html"", ""d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d__p3.html"", ""d6f9e4d0-fa39-47b9-ab5a-1b6ecd64124d__p4.html""]"
6bfc8de1-cb1f-44cb-9f95-afae35f81bcd	movie	false_premise	static	03/19/2024, 23:32:25 PT	is prelude 31 the original title of the movie?	invalid question	[]	"[""6bfc8de1-cb1f-44cb-9f95-afae35f81bcd__p0.html"", ""6bfc8de1-cb1f-44cb-9f95-afae35f81bcd__p1.html"", ""6bfc8de1-cb1f-44cb-9f95-afae35f81bcd__p2.html"", ""6bfc8de1-cb1f-44cb-9f95-afae35f81bcd__p3.html"", ""6bfc8de1-cb1f-44cb-9f95-afae35f81bcd__p4.html""]"
45f2ad9e-aca7-41a6-b40f-b164a6489eb7	movie	simple	static	03/19/2024, 23:33:14 PT	is the business end: violence in cinema the name that this movie was initially released under?	yes	[]	"[""45f2ad9e-aca7-41a6-b40f-b164a6489eb7__p0.html"", ""45f2ad9e-aca7-41a6-b40f-b164a6489eb7__p1.html"", ""45f2ad9e-aca7-41a6-b40f-b164a6489eb7__p2.html"", ""45f2ad9e-aca7-41a6-b40f-b164a6489eb7__p3.html"", ""45f2ad9e-aca7-41a6-b40f-b164a6489eb7__p4.html""]"
dac79424-617c-4401-a64e-25d123467ba0	movie	simple	static	03/19/2024, 23:32:56 PT	was the ten commandments number 6: thou shalt not commit adultery the movie's original name?	yes	[]	"[""dac79424-617c-4401-a64e-25d123467ba0__p0.html"", ""dac79424-617c-4401-a64e-25d123467ba0__p1.html"", ""dac79424-617c-4401-a64e-25d123467ba0__p2.html"", ""dac79424-617c-4401-a64e-25d123467ba0__p3.html"", ""dac79424-617c-4401-a64e-25d123467ba0__p4.html""]"
cfc97149-a312-4c07-9ee8-bc858cdea8dd	sports	aggregation	fast-changing	03/10/2024, 21:44:51 PT	who made it to the semifinals of the most recent women's grand slam?	aryna sabalenka, elena rybakina, viktoria azarenka, magda linette	[]	"[""cfc97149-a312-4c07-9ee8-bc858cdea8dd__p0.html"", ""cfc97149-a312-4c07-9ee8-bc858cdea8dd__p1.html"", ""cfc97149-a312-4c07-9ee8-bc858cdea8dd__p2.html"", ""cfc97149-a312-4c07-9ee8-bc858cdea8dd__p3.html"", ""cfc97149-a312-4c07-9ee8-bc858cdea8dd__p4.html""]"
3e8de1f9-e57e-4f5a-8575-fc0873a5afa7	open	false_premise	static	03/13/2024, 08:34:36 PT	what is the name of beyonce's upcoming art exhibit?	invalid question	[]	"[""3e8de1f9-e57e-4f5a-8575-fc0873a5afa7__p0.html"", ""3e8de1f9-e57e-4f5a-8575-fc0873a5afa7__p1.html"", ""3e8de1f9-e57e-4f5a-8575-fc0873a5afa7__p2.html"", ""3e8de1f9-e57e-4f5a-8575-fc0873a5afa7__p3.html"", ""3e8de1f9-e57e-4f5a-8575-fc0873a5afa7__p4.html""]"
6203a9dd-630e-4850-8b78-7006d672a4be	finance	comparison	fast-changing	02/23/2024, 15:00:29 PT	which company has seen lower trading activity this week, mny or  gpac?	gpac	[]	"[""6203a9dd-630e-4850-8b78-7006d672a4be__p0.html"", ""6203a9dd-630e-4850-8b78-7006d672a4be__p1.html"", ""6203a9dd-630e-4850-8b78-7006d672a4be__p2.html"", ""6203a9dd-630e-4850-8b78-7006d672a4be__p3.html"", ""6203a9dd-630e-4850-8b78-7006d672a4be__p4.html""]"
0847edf5-453d-459b-bec4-37b518d0257a	finance	false_premise	fast-changing	03/13/2024, 09:00:27 PT	how much is the worst performing stock, amazon?	invalid question	[]	"[""0847edf5-453d-459b-bec4-37b518d0257a__p0.html"", ""0847edf5-453d-459b-bec4-37b518d0257a__p1.html"", ""0847edf5-453d-459b-bec4-37b518d0257a__p2.html"", ""0847edf5-453d-459b-bec4-37b518d0257a__p3.html"", ""0847edf5-453d-459b-bec4-37b518d0257a__p4.html""]"
18b80586-84df-4c04-aa35-16b849977a6d	movie	simple	static	03/12/2024, 12:26:44 PT	"who played the role of james bond in the film ""skyfall""?"	daniel craig	[]	"[""18b80586-84df-4c04-aa35-16b849977a6d__p0.html"", ""18b80586-84df-4c04-aa35-16b849977a6d__p1.html"", ""18b80586-84df-4c04-aa35-16b849977a6d__p2.html"", ""18b80586-84df-4c04-aa35-16b849977a6d__p3.html"", ""18b80586-84df-4c04-aa35-16b849977a6d__p4.html""]"
d28ca5b4-c130-40f9-afdd-21478535b110	finance	set	static	03/05/2024, 23:14:11 PT	what dates did meta report quarterly earnings for the fiscal year 2023?	q1: april 26, 2023; q2: july 26, 2023; q3: october 25, 2023; q4: february 1, 2024	[]	"[""d28ca5b4-c130-40f9-afdd-21478535b110__p0.html"", ""d28ca5b4-c130-40f9-afdd-21478535b110__p1.html"", ""d28ca5b4-c130-40f9-afdd-21478535b110__p2.html""]"
62374fd1-a71d-4498-9a6b-c058016f3fa7	music	comparison	slow-changing	03/13/2024, 09:43:44 PT	who has had more number one hits on the us billboard dance club songs chart, madonna or lady gaga?	madonna has had more number one hits on the us billboard dance club songs chart than lady gaga, with 50 number one hits compared to lady gaga's 15.	[]	"[""62374fd1-a71d-4498-9a6b-c058016f3fa7__p0.html"", ""62374fd1-a71d-4498-9a6b-c058016f3fa7__p1.html"", ""62374fd1-a71d-4498-9a6b-c058016f3fa7__p2.html"", ""62374fd1-a71d-4498-9a6b-c058016f3fa7__p3.html"", ""62374fd1-a71d-4498-9a6b-c058016f3fa7__p4.html""]"
